,ApEn,peek,RMS,label
58,0.03992442769868676,10,95.81437029322637,1
59,0.03146720820769078,11,221.5795634296798,1
60,0.05619613862501538,5,112.71000797816271,1
61,0.04572125351532286,12,318.5681934023801,1
62,0.07025967287221757,7,167.38995918961209,1
63,0.03245625350090453,9,337.7063431722152,1
64,0.039277901313743424,9,613.149796421366,1
65,0.022955853231968693,11,272.8278068801479,1
66,0.0026372094413305014,13,252.4695091042555,1
67,0.026768039739039295,15,538.4705622285388,1
68,0.03223576373102244,12,517.2830307353207,1
69,0.04027958602064485,13,333.628072736646,1
70,0.034188252625253046,11,151.82723174971363,1
71,0.008450490887082385,15,125.67491817619675,1
72,0.03551151658443308,13,160.47206666484826,1
73,0.012652602806988433,14,284.3199989737026,1
74,0.06233561811705446,15,552.0758442396921,1
75,0.03245421913737356,12,227.96608655914974,1
76,0.025525622840674167,18,531.3780015830597,1
77,0.04963593554659518,5,123.03471666121823,1
78,0.027948214295054008,7,371.71810897380624,1
79,0.06502978432518347,13,378.00512368902656,1
80,0.07038074733480748,9,458.23161276531323,1
81,0.033242661787816985,15,596.6094091693283,1
82,0.04637704034946255,8,253.7817733340251,1
83,0.04833342812245922,11,209.82729598559143,1
84,0.013204408105964571,9,394.0949066026561,1
85,0.039669492045719235,15,559.0946071866158,1
86,0.017225974833179336,13,108.72899402010947,1
87,0.04971444664649649,17,570.7575998556381,1
88,0.034976822941124475,9,338.2586648061011,1
89,0.02774701732693341,13,208.64377326221302,1
90,0.002311617286099299,10,87.48329081530369,1
91,0.050310391665351784,11,705.521828014334,1
92,0.03308401348070422,8,126.09631541690166,1
93,0.05712233643987741,11,406.8372636350206,1
94,0.05792884251497732,11,504.8417716032111,1
95,0.021518626289707576,13,231.12745486121938,1
96,0.002937361114336845,15,331.56183361737936,1
97,0.06349403765267603,11,478.0659139348948,1
98,0.046546127942277415,13,277.47342742988474,1
99,0.05625937345243903,7,502.7016813864362,1
100,0.03441321368313632,7,132.37132608216177,1
101,0.039386372060799424,10,364.12189966067683,1
102,0.03181729965132707,13,331.6278453809801,1
103,0.02483449387610337,11,249.36744290711098,1
104,0.015244201249279943,13,466.8041785516506,1
105,0.0381555353325127,11,136.68816622208467,1
106,0.04400106755453592,11,230.60982440755043,1
107,0.03623979411019107,7,390.27503197865155,1
108,0.04943677944102598,10,128.02085897240048,1
109,0.04534738471530364,9,478.72246524522825,1
110,0.04675819023196848,11,133.57543916910305,1
111,0.062030250286282396,9,514.6975646025659,1
112,0.027034795368517273,14,513.856697025664,1
113,0.021940173167827925,13,214.1542253296967,1
114,0.05150586901807852,17,548.4873993503348,1
115,0.034039903167506935,15,315.74865693375284,1
116,0.03731738424122799,13,472.19619035682615,1
117,0.039230834121052105,3,174.02906433804384,1
118,0.03616648949184231,15,352.0793215069759,1
119,0.007279228006315197,15,306.2161580472506,1
120,0.04155146375748364,8,393.2327958579768,1
121,0.008052939918740343,14,113.46686302135197,1
122,0.02426746128407986,9,138.07081976120534,1
123,0.011415940129657631,19,493.08719506147565,1
124,0.04897380606540347,13,611.9167212378403,1
125,0.047772557568442675,9,366.31635357766584,1
126,0.0367946420798444,11,97.79604743818254,1
127,0.047820611517765066,11,549.8783823279131,1
128,0.06088922666712282,8,470.8214485617464,1
129,0.030340219537936974,15,555.2720164091031,1
130,0.06175501658832161,9,121.29837952338852,1
131,0.03198197273533321,13,501.6951065941034,1
132,0.05188368692713574,7,132.03507390912273,1
133,0.01520965219052206,11,188.27458494427097,1
134,0.03246466944429871,10,108.93688369375292,1
135,0.030137489055353406,11,454.3407010782217,1
136,0.003778958295558965,14,280.77870320909534,1
137,0.058031419093346415,11,655.6236195916116,1
138,0.03532575776295932,11,165.4019031050769,1
139,0.02581914854905687,13,440.1999523476519,1
140,0.036809264980243395,11,261.68143950469624,1
141,0.03177818108356911,13,600.0227221446232,1
142,0.009274943774844058,15,466.68223252267035,1
143,0.031810531175197276,9,199.69048315455598,1
144,0.013586603471684278,12,98.26104720812566,1
145,0.03441443194003213,14,84.65428892154549,1
146,0.036542531369185394,14,527.3017048053467,1
147,0.04062018628947062,11,379.4387810625302,1
148,0.019530711377963694,9,127.09915735669237,1
149,0.037838149340793326,13,608.1941696113329,1
150,0.042442808232447504,15,293.19177511005915,1
151,0.04073666806359766,12,130.49086825988533,1
152,0.04048573166322145,14,462.5003658148891,1
153,0.038121808591903505,9,211.94084752959373,1
154,0.0343650331935641,12,386.03409912026393,1
155,0.03504442884155656,7,242.38773980185135,1
156,0.035835938375666565,13,131.08707149257702,1
157,0.033989307158237114,11,154.36131961144767,1
158,0.03837476157168851,9,137.15369921016074,1
159,0.03520115400966439,7,208.6884300574513,1
160,0.043739198657968714,11,305.83603878089235,1
161,0.023274320652060698,7,148.97098868152148,1
162,0.033030476749457804,18,511.67353712474716,1
163,0.007257047792319948,13,251.07097749876925,1
164,0.061870543575603065,17,528.2336144783326,1
165,0.018269169036325472,13,291.4509625549704,1
166,0.036621910891676546,13,394.42092578769035,1
167,0.03788816334713285,7,136.2926682043095,1
168,0.01542238574575272,14,139.7076362723688,1
169,0.014151646868868273,5,195.29366534185448,1
170,0.025623281445559254,11,211.38665952282503,1
171,0.052649193325800425,17,397.0672584271382,1
172,0.032189435505939556,9,376.8123833761637,1
173,0.03912514046026594,8,154.8318234559275,1
174,0.011880063340599545,11,148.44051806142335,1
175,0.04404880955951462,9,232.26553617976774,1
176,0.04369363788246172,11,460.2120371531203,1
177,0.03551807457137102,9,130.97402347114007,1
178,0.05112539874754862,11,269.80008513249214,1
179,0.03953122615118554,10,113.55416478422863,1
180,0.016742816634650826,15,361.0867771665576,1
181,0.04599518833997429,11,273.42617297967746,1
182,0.04685032964265856,11,307.3278600683946,1
183,0.015789196013048734,9,87.42137650662166,1
184,0.017914624803886836,7,144.2261543332207,1
185,0.02908963439678125,11,515.6706944714997,1
186,0.0558389242524191,9,368.6714342946084,1
187,0.05253867101675924,7,124.60841202605967,1
188,0.036734801232944925,7,490.2990532533117,1
189,0.028593554663753018,13,292.8637636889058,1
190,0.06135093166964101,8,131.10305390107243,1
191,0.02579603220447524,15,349.4335553010221,1
192,0.005893945198343964,23,243.76238750574296,1
193,0.02791508501304829,14,342.43036187577616,1
194,0.060046463541905126,11,486.1076164246902,1
195,0.03037522750815036,15,81.63715752205762,1
196,0.025213151295954805,11,329.3046392174824,1
197,0.06600183806689319,11,520.8926673494623,1
198,0.02271101606366477,11,246.2414784772384,1
199,0.0023813624478332684,17,159.0799612837244,1
200,0.05333166412739443,11,344.3180441500906,1
201,0.03743585396144944,9,262.3229909148262,1
202,0.057350938564642906,9,393.1621970428919,1
203,0.011932410937697036,10,139.17227058016084,1
204,0.03884420662454424,5,156.88839273011087,1
205,0.057887140455724406,13,185.54500064842762,1
206,0.04187352292051871,9,203.03286732655812,1
207,0.028188151359587188,11,152.312812563795,1
208,0.006986252441138596,11,337.69182699545934,1
209,0.04886952594136185,7,507.2012142900919,1
210,0.02203541186981184,11,546.8751419642673,1
211,0.026499966992643564,7,144.29455957129846,1
212,0.028265408896952948,11,474.3941772927011,1
213,0.011405125188572285,3,208.69006437478043,1
214,0.0369612897566145,7,218.2193418383067,1
215,0.04613956382147544,5,227.13776643571683,1
216,0.037449296420366984,15,260.0527778463922,1
217,0.014047248099608556,11,217.5399691633557,1
218,0.05448868640880278,11,307.0695459577317,1
219,0.010413073279188723,13,208.65588845071267,1
220,0.0858795159568686,16,376.3277775974108,1
221,0.022759573492386664,13,176.69744013868026,1
222,0.026000627995776515,7,163.6997611983788,1
223,0.03517003100791527,11,340.857282468365,1
224,0.03985115445990983,8,162.22613340450113,1
225,0.028165706260482093,9,435.9733800198557,1
226,0.02711637309329351,15,528.5309192631851,1
227,0.0217753922206545,13,168.21712015047325,1
228,0.05722784274282677,8,317.1910914205544,1
229,0.0008692025473790999,13,108.07893934021673,1
230,0.02385171734440661,17,288.3427043237244,1
231,0.03512657307611988,10,493.82746672753154,1
232,0.01389981955692976,18,341.7298102062414,1
233,0.03881118973212416,15,567.7507288737891,1
234,0.03519301851231216,8,225.14589237106347,1
235,0.017738111970491577,11,124.64857827671462,1
236,0.048333724064735684,19,598.2249736851722,1
237,0.03802112901164412,11,125.28732797366719,1
238,0.017108313138889386,14,140.82467941391258,1
239,0.013364944844079574,11,209.60705424078645,1
240,0.02563225504801414,9,152.66509058331738,1
241,0.05925634094103449,9,547.92551110772,1
242,0.06819400519897734,15,448.25918438635335,1
243,0.02311162445361381,9,363.8739714376995,1
244,0.027981819394979457,14,352.46469930733844,1
245,0.006791718554748805,11,287.4756103785154,1
246,0.03695821348552508,11,314.24617063970527,1
247,0.024756586983506246,8,270.39763922930473,1
248,0.04800203799720082,11,374.32273607435,1
249,0.04627251457573234,11,309.1345933041848,1
250,0.04291172570701951,8,415.5544265740801,1
251,0.01139508742224482,19,253.90137687631295,1
252,0.009729228176293514,13,168.69463501490645,1
253,0.05929634913780557,15,681.0404906482021,1
254,0.036348482164105356,7,386.8442043983114,1
255,0.02323647702779752,7,110.51040807529736,1
256,0.04252968324707673,11,513.0539903096518,1
257,0.031941064049999746,11,352.69460912337104,1
258,0.029826971307788774,13,460.1837231824168,1
259,0.040451425244888206,11,199.19661028938532,1
260,0.011980740465319606,11,285.47891248331507,1
261,0.0546096275528849,12,517.6708923940299,1
262,0.044028504144365765,9,433.73316733819047,1
263,0.04143341918702337,7,337.6508437501027,1
264,0.024203476150689962,13,246.98000436997677,1
265,0.038621290673823694,14,276.23366838743834,1
266,0.05224344854697893,5,135.02506096959834,1
267,0.005875847638748599,13,166.45730730806022,1
268,0.028308514605088764,14,329.5944166580913,1
269,0.023577484717757002,12,341.9581001894183,1
270,0.003851115122841753,15,243.2785153587473,1
271,0.0393078456632856,11,126.00709344182275,1
272,0.04168695146245893,13,636.796644008362,1
273,0.02586979859869487,10,200.09938570659395,1
274,0.026361931703773323,11,101.28148864134181,1
275,0.03711346882005939,11,451.4462669394817,1
276,0.05177035034205124,7,135.11111601890866,1
277,0.01713576854579646,5,118.02817418880862,1
278,0.04393272174083629,11,118.10216173071834,1
279,0.03806450445879772,7,190.72851057483186,1
280,0.038216779924450606,7,263.27555539093686,1
281,0.03782350086596331,15,157.67908810054283,1
282,0.0528901915642539,11,199.4118243324446,1
283,0.013881230169965342,12,163.59320827274203,1
284,0.04876603176463501,11,431.3064902992056,1
285,0.03370015566302609,5,83.96979960732162,1
286,0.017831522429947455,13,368.16356639555437,1
287,0.01721114538282409,11,303.2914467309559,1
288,0.01661463664425744,9,101.86101562377164,1
289,0.026288268765385148,15,239.07638644309375,1
290,0.03414152502176204,15,123.73607284319415,1
291,0.07232961081084355,11,211.26263021599738,1
292,0.040216518942603585,11,466.4988250881172,1
293,0.022663842750977548,12,152.6494816820958,1
294,0.02696751217645943,11,136.09779880601945,1
295,0.014653973383031094,13,284.24577163329315,1
296,0.010967301355512937,15,245.3509762819378,1
297,0.04567157188252757,11,202.91056590011829,1
298,0.04562880804160985,11,291.8309396950249,1
299,0.018653418429946278,19,552.4300405544861,1
300,0.021293504291628018,13,156.89343921761434,1
301,0.07937271285482161,9,471.7907328524679,1
302,0.011640097277128891,15,284.24703078786723,1
303,0.012896568494305538,3,146.5739734315066,1
304,0.021722611063696107,12,364.285759735532,1
305,0.02868710765350535,13,449.9592440311261,1
306,0.04431113681743426,13,367.8902722842862,1
307,0.02744450811206356,11,284.60575287634737,1
308,0.04517306893451556,11,203.7689767811516,1
309,0.07412080103364316,11,121.65661122473986,1
310,0.029697974535158878,16,582.9987713390248,1
311,0.040326036085126304,13,265.25508801670514,1
312,0.04053049684472132,13,176.887249741449,1
313,0.012661736559509862,14,281.22443199754844,1
314,0.0300669865549823,7,233.82867680773512,1
315,0.02856694554634709,11,375.4593196121169,1
316,0.03820140361892577,13,465.0554470680418,1
317,0.029794791802090437,13,377.06937941780853,1
318,0.0074194744805442525,13,212.82072189514054,1
319,0.017337322816552536,12,85.50300673167143,1
320,0.010436922497333523,13,317.734385373125,1
321,0.034976273440947114,9,344.7679678568707,1
322,0.015919459251177326,9,330.710092133673,1
323,0.04277683861712456,12,380.0912173361728,1
324,0.0166991510442962,15,527.6485757881376,1
325,0.03118404386504725,5,398.51049025068806,1
326,0.04788662900564988,9,434.9524719231186,1
327,0.035706531019873644,9,498.54310842396694,1
328,0.021792914663703478,16,93.44028267177518,1
329,0.04062054666781245,7,227.705361037707,1
330,0.025855121711864548,15,492.54178964914365,1
331,0.02673455591466256,13,251.89241468178184,1
332,0.014220782504470897,6,110.33954165721825,1
333,0.01588240164907795,13,116.02432522091542,1
334,0.0689796017191524,9,491.13249628409847,1
335,0.04861079551152647,11,325.52056716655784,1
336,0.0027520443634703184,11,139.43468277913766,1
337,0.06872648134041981,15,494.3426299058048,1
338,0.038538850125475754,11,399.8622345766414,1
339,0.028931669037938867,9,347.080271470088,1
340,0.037526155797075855,8,201.6282463025239,1
341,0.05569161668672207,5,342.6614490314657,1
342,0.044858023831799265,7,221.49649051960168,1
343,0.02564415601474046,13,523.3739159142104,1
344,0.05442114845767776,11,460.5539861092223,1
345,0.023406510466095654,16,520.611040010168,1
346,0.06485543487349288,13,324.520209248881,1
347,0.02211714504640483,12,279.0074965040702,1
348,0.03616795546422091,13,249.5572955254965,1
349,0.024453094735221725,11,273.1285549325285,1
350,0.03860300026203767,10,249.78201238467412,1
351,0.0393645350353693,7,468.1148269505437,1
352,0.04085951088437767,9,338.4090311491129,1
353,0.0378914411839979,9,402.8597922441892,1
354,0.016301852972592457,11,244.47761891908172,1
355,0.045492263393662746,16,543.9502500336945,1
356,0.05346362505677815,10,142.45173079141142,1
357,0.043839444973011954,9,131.62187830165718,1
358,0.02337426726009939,11,389.6337798778168,1
359,0.035260844800959035,9,165.76744906032894,1
360,0.02958766553801606,9,264.6146944586364,1
361,0.014281429764567477,13,210.00567328646147,1
362,0.048846547655845285,11,439.9013139507826,1
363,0.022724220869579703,17,196.04381958944472,1
364,0.01175956137782741,12,245.85981440618502,1
365,0.012601557294986243,13,122.5309531206554,1
366,0.03795298456610707,10,442.1912378375588,1
367,0.03455168328744884,9,168.1166688804794,1
368,0.033475110241625305,11,192.3433819046031,1
369,0.04912821552762159,9,406.62107091553924,1
370,0.021976872888726184,13,95.87710588870395,1
371,0.045186235081170256,7,111.20889558408199,1
372,0.04373514199788486,15,451.20580040199644,1
373,0.030330359324350464,11,493.89385809747245,1
374,0.00424991266043051,15,445.56515310789564,1
375,0.053344429069025256,11,442.75884135899815,1
376,0.014162721823146374,7,363.76228300245236,1
377,0.03596980125488569,15,139.51373070306556,1
378,0.022082528553472702,7,216.241698494922,1
379,0.0304359089616435,7,181.40894431677012,1
380,0.03193015029739232,9,213.27467595179638,1
381,0.023793391793720975,11,115.83106005150886,1
382,0.04224733571794692,13,482.628360921346,1
383,0.03437073687129999,10,282.05537985418306,1
384,0.035019713382976825,9,173.25958780288323,1
385,0.062464547077234034,10,158.3237757532014,1
386,0.011887919894818744,15,140.33826670428311,1
387,0.0006798055076759901,12,118.40725413601673,1
388,0.0735018545457038,13,651.1597001336346,1
389,0.03654465437900001,15,460.56272581925526,1
390,0.06839402891397706,7,404.5160845940647,1
391,0.014871973548070017,11,162.2979603374223,1
392,0.03769140874415733,9,221.58810236421766,1
393,0.021368965358933067,11,324.85533814708396,1
394,0.022453624798131955,11,406.72034731246083,1
395,0.009515090336078114,9,133.40329077006027,1
396,0.03989229152847962,7,198.574359792969,1
397,0.026127452045968447,9,268.3078375730478,1
398,0.013654624285559525,9,98.68184950574751,1
399,0.05126729410192299,4,231.09706302560943,1
400,0.06799080634306742,15,562.2723667009333,1
401,0.01692166757086433,11,390.6692606174771,1
402,0.011878839540492958,9,241.31827685069257,1
403,0.016244615407520424,14,231.8828713286624,1
404,0.050479004970696906,8,238.09599868507607,1
405,0.06649428509061472,11,488.3061418655245,1
406,0.026444626763348467,13,421.3613794706095,1
407,0.04038217385994791,13,274.91499662821917,1
408,0.034683411782310714,11,144.8608859200138,1
409,0.043358993072381224,21,336.56432944024607,1
410,0.02527468965997226,12,405.74628868450543,1
411,0.03584691185370925,9,225.0115339925656,1
412,0.019976243862286136,13,309.673967760601,1
413,0.05383622692435086,7,130.4334851292748,1
414,0.02138513784736995,7,109.35403147218099,1
415,0.026776574804891595,11,256.3004266313387,1
416,0.04493380465397179,9,333.4666363500159,1
417,0.04370726453166718,12,126.64819822358804,1
418,0.03989593978253225,7,280.3434051385684,1
419,0.0382129057778684,17,567.6186360714604,1
420,0.045613934873975914,9,272.1565397503912,1
421,0.030176808469528638,10,336.7136433777502,1
422,0.04955533240997001,13,207.1114149041374,1
423,0.010955454561722977,12,344.6108900301088,1
424,0.047832504076023685,9,169.96494353615984,1
425,0.060431495482216935,10,331.26112967741363,1
426,0.08128389086185228,9,383.40834177540887,1
427,0.04341893255776874,9,190.06226236215002,1
428,0.034999362152936975,13,306.86940231656365,1
429,0.029430385790154112,14,204.34687903820858,1
430,0.049393569596393405,9,146.73335091086568,1
431,0.0810764853780257,14,644.5782319997851,1
432,0.03750330866331586,7,132.793281697767,1
433,0.04631556378094448,12,395.98262371125577,1
434,0.03924823407229017,7,225.7981611313797,1
435,0.033214176628187264,13,134.91762171205622,1
436,0.04815001002463859,14,602.9851157405857,1
437,0.04584260021102482,7,340.78566165186584,1
438,0.05406272008106061,9,369.777975245366,1
439,0.07094595473652543,8,463.1627399012279,1
440,0.052757914800809935,11,476.7082179883794,1
441,0.021965147377213334,14,573.7719984038466,1
442,0.030591159272471913,18,276.4462008296099,1
443,0.04010287926092593,7,152.77573848465354,1
444,0.0402900597384499,9,136.594863513535,1
445,0.03633765760430574,12,190.81242706967163,1
446,0.04184902874279661,9,363.22027109184205,1
447,0.03614506483000435,12,403.95929898242844,1
448,0.03349558948266562,14,582.4293324053089,1
449,0.024499841835151415,15,268.1335662967246,1
450,0.006488817572692707,18,239.84387316772083,1
451,0.032249043717049286,13,327.4001651863702,1
452,0.0074630056868953965,15,472.5621156260836,1
453,0.03786924788551804,13,376.6092521547947,1
454,0.04114024092407753,11,660.0082544908767,1
455,0.029872697913847723,17,307.6694805750869,1
456,0.05243420552356248,9,489.07810777810585,1
457,0.043111338271081934,10,353.01864687161003,1
458,0.015231248529425034,11,411.05521840517366,1
459,0.023318051812915908,14,214.65463949752518,1
460,0.017291109284372386,10,246.43342431007102,1
461,0.058599983243121656,10,379.85558972189517,1
462,0.06028778162153703,15,405.45838618739594,1
463,0.027163919732920316,13,380.47899883526753,1
464,0.060915885041924245,11,430.10807428645916,1
465,0.0526395121011376,11,349.4684307373575,1
466,0.041162131139853564,11,141.5651748505569,1
467,0.04173731871491215,11,258.8698035602308,1
468,0.04772748577373154,13,226.8598576644428,1
469,0.022092839629612726,9,408.9113548114677,1
470,0.016592778003452935,10,515.6124496578681,1
471,0.05069021161249321,11,371.73942578585036,1
472,0.017391099947878796,13,230.5885281967373,1
473,0.05401563150675859,7,193.24435278375537,1
474,0.03592360450716825,15,374.1999173236146,1
475,0.036496498481345174,9,415.00452510710653,1
476,0.015337124908958888,15,146.48373083191697,1
477,0.033472035834717584,11,481.05397032275,1
478,0.003950997653529242,13,438.1159553497581,1
479,0.024711060444532418,13,283.9633292579893,1
480,0.04803612010683089,15,259.3049133470816,1
481,0.04070149723017291,11,671.7496907127359,1
482,0.04051818353661396,17,193.50186984319427,1
483,0.00218865952258529,11,90.6159020217685,1
484,0.035189770190656944,11,175.73525509359953,1
485,0.05907383950258227,13,433.26463692005694,1
486,0.05467692150374326,15,361.5249683415725,1
487,0.04103898624781488,9,138.01942727271222,1
488,0.0329689677300129,7,327.7568455496963,1
489,0.029340656214372096,12,386.4417859215667,1
490,0.06309353099838289,7,398.88882648983474,1
491,0.029900442828938445,17,217.82716391635768,1
492,0.03586866847471448,9,348.80254910438765,1
493,0.05407644756271823,7,225.47729540285758,1
494,0.0368050866742875,11,202.71914020310834,1
495,0.02874478926888102,10,183.80181693921378,1
496,0.04986863024591415,12,611.7693633275942,1
497,0.012056963303638923,13,304.60991399990786,1
498,0.009830509697809298,19,229.35307605544284,1
499,0.04798983261130685,7,145.33048779796258,1
500,0.0785261502001875,9,140.4253791498353,1
501,0.048777252001263705,8,214.41459296368157,1
502,0.023328966107868165,13,122.82911584481405,1
503,0.05288682532233935,11,646.0923658540191,1
504,0.042225055601649686,12,466.39602323377636,1
505,0.06879930343925134,7,121.66098597254792,1
506,0.03680552643302937,11,328.32867339517804,1
507,0.03967493087036722,10,340.2801422288884,1
508,0.04153295407285906,11,252.84201581409982,1
509,0.048256637187924944,7,506.9286173090596,1
510,0.033400157519067886,15,399.06834923767286,1
511,0.057315144509844984,12,358.0875041725573,1
512,0.04777360042960277,9,215.37864096603218,1
513,0.022723487603769854,9,586.8009017885399,1
514,0.04580187542089309,11,460.1310694511062,1
515,0.023837267368163495,15,419.7706120004338,1
516,0.06582062683435597,9,410.9334119330877,1
517,0.04976900986911348,13,83.32095969333737,1
518,0.013601599774699658,11,378.1304331996021,1
519,0.04360234359689397,15,268.92054363522044,1
520,0.04525061225568727,9,349.7036698953576,1
521,0.024080198080590698,11,561.9570196149624,1
522,0.026151101999969395,9,486.5311887805858,1
523,0.039977353876956556,12,215.48656561590445,1
524,0.026606364705258567,11,109.73593125943297,1
525,0.04505785776812199,6,497.9336996411081,1
526,0.05499515552199963,9,474.5855125174032,1
527,0.059702532158568467,12,454.1505603269829,1
528,0.04563775411036364,8,177.42965705632471,1
529,0.04138700258035133,14,589.9282919545709,1
530,0.0473929257739929,9,526.4414238582544,1
531,0.006385477654990979,15,234.52003637416036,1
532,0.012442835206429859,12,267.3236476954246,1
533,0.04036129878707673,13,174.20122389423676,1
534,0.017112748060394534,17,590.8857893986631,1
535,0.02434854630325134,12,286.55621414861605,1
536,0.0089282591531612,8,210.8314096636961,1
537,0.025668880107216907,11,325.7489035200752,1
538,0.04162426633649163,9,236.4392760308659,1
539,0.044494647377840923,13,239.19277292006024,1
540,0.025946625576081406,10,291.587814582985,1
541,0.022656988467574912,9,304.05020690720227,1
542,0.013587174791207524,12,124.13260180964245,1
543,0.01900948595861829,13,313.8073357098468,1
544,0.030518697108643966,9,122.70882233207602,1
545,0.07038994667684673,6,116.84049248267378,1
546,0.03662395609311275,17,178.9907087759725,1
547,0.04436822938931151,16,561.2474696316846,1
548,0.03447969893223224,14,150.28017291410652,1
549,0.06387070347311852,8,373.7840200601729,1
550,0.041256488006021996,16,412.47762368286413,1
551,0.04672753875354374,13,429.9267674739792,1
552,0.006734032181331173,23,239.29939141265854,1
553,0.04990160734174154,11,133.58231310693793,1
554,0.01672969833681659,13,83.82278786597949,1
555,0.09425928851114351,11,116.5839876306991,1
556,0.01812434272776997,7,161.49759636852957,1
557,0.014336942160591892,12,264.8951637042591,1
558,0.03060545528038272,11,128.63263385388444,1
559,0.026021027677060715,13,272.6280868334529,1
560,0.01711118697849434,13,118.53600166787409,1
561,0.0217103493182238,16,469.0590517653068,1
562,0.01890876175566758,9,287.61132780004726,1
563,0.07777156053329826,10,523.6212270841634,1
564,0.05888358617406508,15,165.286029898741,1
565,0.036234862695415426,11,113.82210755371186,1
566,0.0290272604574624,10,281.89755314431164,1
567,0.03127650126845882,13,209.07544686181768,1
568,0.015080720056291685,7,107.26817982208773,1
569,0.03798033663772804,13,232.03512728241978,1
570,0.018126260168925157,11,234.50977375021068,1
571,0.048332309217401725,13,597.3890444343252,1
572,0.03764503969797239,13,315.0321094435752,1
573,0.020270015721216783,5,278.0707987916477,1
574,0.049643722384079325,9,468.4505866667663,1
575,0.046868199567156044,10,171.08804499620948,1
576,0.042035438199738095,9,706.9058220927267,1
577,0.0585839922145488,11,411.47743343062723,1
578,0.035178848491987935,11,588.5871975843139,1
579,0.04078643528393622,10,253.20466435431487,1
580,0.03149074585384337,12,218.77427878659262,1
581,0.04112026206285169,7,109.01896740432946,1
582,0.01548481793492007,12,641.8909762495692,1
583,0.050787287411029336,17,288.00048658541795,1
584,0.03327094231670147,12,502.690678705137,1
585,0.03599786932076654,9,122.95228606430017,1
586,0.023891343389244923,9,291.12667386272767,1
587,0.0448035966707967,11,312.46673494824813,1
588,0.050953931438404876,8,398.6291475364352,1
589,0.009871008189287434,7,226.82942358156217,1
590,0.04253678142610262,5,118.3068994646445,1
591,0.01616864721812261,14,304.8919898722845,1
592,0.02067423332101015,11,370.5969562798732,1
593,0.0347866318592196,8,185.24386244682643,1
594,0.04216270587670179,7,129.14671888979603,1
595,0.026535201383595997,14,321.0691596423386,1
596,0.07988114066451057,15,582.0612949460037,1
597,0.052412742842972815,11,361.68125818119364,1
598,0.04548842565674782,7,132.9852497841631,1
599,0.03587053973719723,13,557.5712157604006,1
600,0.03805912863587135,9,209.2281901343005,1
601,0.03868639981430233,9,115.8181832118774,1
602,0.028008884941102874,13,259.2444089545978,1
603,0.022480890487486693,15,255.02953739009575,1
604,0.04309899144289364,8,333.809153963056,1
605,0.03472950371179895,7,240.33176633594704,1
606,0.024365335482206874,9,273.0774987297562,1
607,0.047982326108245044,9,375.2211802151249,1
